,Shots,Goals,Takeaways,Hits,Blocked Shots,Giveaways,Missed Shots,Penalities,#Won Faceoffs,HoA_away,HoA_home,startRinkSide_left,startRinkSide_right
12532,12.0,1.0,5.0,6.0,4.0,2.0,3.0,4.0,7.0,0,1,0,1
12533,13.0,1.0,1.0,10.0,2.0,0.0,4.0,2.0,13.0,1,0,1,0
12534,13.0,0.0,1.0,13.0,3.0,2.0,5.0,1.0,15.0,0,1,1,0
12535,14.0,1.0,3.0,7.0,3.0,2.0,5.0,0.0,9.0,1,0,0,1
12536,14.0,1.0,4.0,6.0,7.0,5.0,0.0,2.0,12.0,0,1,0,1
12537,5.0,0.0,1.0,8.0,1.0,0.0,4.0,2.0,11.0,1,0,0,1
12538,10.0,0.0,3.0,9.0,5.0,0.0,1.0,0.0,10.0,0,1,0,1
12539,8.0,0.0,3.0,12.0,1.0,0.0,4.0,0.0,13.0,1,0,1,0
12540,7.0,0.0,1.0,10.0,2.0,4.0,3.0,2.0,11.0,0,1,1,0
12541,6.0,1.0,2.0,10.0,4.0,2.0,7.0,1.0,8.0,1,0,1,0
12542,10.0,1.0,3.0,8.0,5.0,7.0,5.0,2.0,6.0,0,1,1,0
12543,5.0,1.0,1.0,11.0,4.0,4.0,5.0,0.0,10.0,1,0,0,1
12544,11.0,3.0,5.0,11.0,7.0,7.0,11.0,1.0,12.0,0,1,0,1
12545,6.0,0.0,0.0,12.0,2.0,2.0,6.0,2.0,8.0,1,0,0,1
12546,10.0,1.0,1.0,11.0,6.0,6.0,5.0,2.0,12.0,0,1,0,1
12547,9.0,2.0,5.0,16.0,4.0,1.0,2.0,3.0,17.0,1,0,1,0
12548,6.0,0.0,1.0,15.0,3.0,6.0,5.0,1.0,10.0,0,1,1,0
12549,7.0,1.0,0.0,13.0,7.0,2.0,1.0,1.0,8.0,1,0,0,1
12550,11.0,0.0,4.0,14.0,2.0,3.0,2.0,2.0,12.0,0,1,0,1
12551,15.0,0.0,3.0,10.0,2.0,0.0,2.0,1.0,8.0,1,0,1,0
12552,9.0,1.0,2.0,17.0,3.0,3.0,4.0,1.0,6.0,0,1,1,0
12553,16.0,1.0,4.0,6.0,2.0,5.0,4.0,1.0,10.0,1,0,1,0
12554,1.0,2.0,2.0,14.0,4.0,8.0,0.0,4.0,9.0,0,1,1,0
12555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,1
12556,7.0,1.0,1.0,5.0,7.0,1.0,2.0,1.0,12.0,1,0,1,0
12557,7.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,7.0,0,1,1,0
12558,3.0,1.0,2.0,7.0,6.0,0.0,2.0,2.0,6.0,1,0,1,0
12559,8.0,0.0,3.0,16.0,0.0,0.0,5.0,0.0,6.0,0,1,1,0
12560,9.0,0.0,1.0,18.0,3.0,6.0,3.0,1.0,12.0,1,0,1,0
12561,4.0,2.0,0.0,16.0,1.0,4.0,5.0,2.0,7.0,0,1,1,0
12562,8.0,1.0,3.0,12.0,3.0,3.0,4.0,2.0,9.0,1,0,1,0
12563,10.0,1.0,5.0,8.0,2.0,1.0,0.0,1.0,12.0,0,1,1,0
12564,8.0,0.0,3.0,5.0,5.0,1.0,3.0,4.0,9.0,1,0,0,1
12565,8.0,1.0,3.0,1.0,5.0,0.0,3.0,5.0,8.0,0,1,0,1
12566,4.0,1.0,1.0,15.0,7.0,7.0,3.0,3.0,12.0,1,0,1,0
12567,11.0,2.0,4.0,19.0,3.0,3.0,9.0,3.0,11.0,0,1,1,0
12568,9.0,0.0,1.0,11.0,5.0,2.0,2.0,2.0,14.0,1,0,1,0
12569,8.0,1.0,4.0,15.0,5.0,4.0,7.0,1.0,10.0,0,1,1,0
12570,5.0,1.0,2.0,9.0,6.0,2.0,6.0,2.0,8.0,1,0,1,0
12571,16.0,1.0,2.0,10.0,5.0,1.0,1.0,0.0,8.0,0,1,1,0
12572,5.0,0.0,3.0,14.0,7.0,3.0,1.0,0.0,7.0,1,0,1,0
12573,11.0,2.0,2.0,9.0,4.0,2.0,3.0,0.0,9.0,0,1,1,0
12574,6.0,0.0,3.0,11.0,6.0,2.0,0.0,1.0,7.0,1,0,0,1
12575,9.0,0.0,1.0,9.0,3.0,1.0,7.0,0.0,11.0,0,1,0,1
12576,10.0,0.0,4.0,10.0,1.0,2.0,3.0,0.0,8.0,1,0,0,1
12577,8.0,0.0,1.0,9.0,7.0,6.0,4.0,1.0,5.0,0,1,0,1
12578,9.0,1.0,1.0,12.0,1.0,5.0,5.0,1.0,9.0,1,0,1,0
12579,9.0,1.0,1.0,6.0,5.0,5.0,3.0,1.0,16.0,0,1,1,0
12580,11.0,0.0,1.0,10.0,7.0,1.0,6.0,0.0,7.0,1,0,1,0
12581,7.0,0.0,2.0,10.0,9.0,7.0,3.0,1.0,10.0,0,1,1,0
12582,4.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,10.0,1,0,0,1
12583,4.0,1.0,2.0,8.0,4.0,5.0,5.0,1.0,7.0,0,1,0,1
12584,3.0,1.0,3.0,8.0,8.0,2.0,5.0,2.0,7.0,1,0,1,0
12585,8.0,0.0,3.0,11.0,3.0,3.0,8.0,1.0,7.0,0,1,1,0
12586,13.0,2.0,3.0,10.0,4.0,2.0,5.0,1.0,11.0,1,0,0,1
12587,7.0,0.0,4.0,12.0,6.0,4.0,1.0,2.0,8.0,0,1,0,1
12588,7.0,1.0,7.0,10.0,1.0,2.0,5.0,2.0,12.0,1,0,0,1
12589,14.0,0.0,4.0,6.0,4.0,5.0,1.0,1.0,4.0,0,1,0,1
12590,8.0,0.0,2.0,8.0,8.0,5.0,4.0,2.0,8.0,1,0,1,0
12591,6.0,0.0,1.0,9.0,3.0,3.0,6.0,3.0,13.0,0,1,1,0
12592,12.0,2.0,3.0,11.0,3.0,1.0,3.0,2.0,9.0,1,0,1,0
12593,5.0,2.0,2.0,21.0,10.0,1.0,4.0,1.0,11.0,0,1,1,0
12594,7.0,1.0,2.0,14.0,4.0,2.0,3.0,2.0,8.0,1,0,1,0
12595,8.0,0.0,2.0,7.0,6.0,4.0,3.0,2.0,6.0,0,1,1,0
12596,12.0,0.0,1.0,6.0,9.0,4.0,1.0,3.0,4.0,1,0,1,0
12597,3.0,0.0,1.0,10.0,9.0,0.0,5.0,3.0,14.0,0,1,1,0
12598,13.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,11.0,1,0,1,0
12599,12.0,0.0,3.0,5.0,5.0,2.0,3.0,2.0,10.0,0,1,1,0
12600,4.0,1.0,3.0,5.0,5.0,3.0,1.0,1.0,9.0,1,0,0,1
12601,9.0,2.0,0.0,9.0,2.0,4.0,8.0,0.0,16.0,0,1,0,1
12602,13.0,0.0,1.0,4.0,4.0,0.0,5.0,1.0,10.0,1,0,0,1
12603,7.0,0.0,1.0,10.0,5.0,2.0,1.0,2.0,15.0,0,1,0,1
12604,10.0,1.0,2.0,13.0,9.0,4.0,3.0,3.0,8.0,1,0,1,0
12605,7.0,1.0,3.0,9.0,5.0,8.0,7.0,0.0,10.0,0,1,1,0
12606,7.0,2.0,4.0,3.0,7.0,0.0,3.0,2.0,9.0,1,0,1,0
12607,11.0,0.0,4.0,5.0,0.0,3.0,2.0,2.0,10.0,0,1,1,0
12608,8.0,0.0,0.0,6.0,2.0,2.0,4.0,3.0,8.0,1,0,0,1
12609,16.0,0.0,1.0,7.0,2.0,3.0,4.0,5.0,12.0,0,1,0,1
12610,10.0,0.0,1.0,9.0,2.0,3.0,4.0,1.0,14.0,1,0,1,0
12611,12.0,0.0,1.0,16.0,7.0,0.0,7.0,1.0,6.0,0,1,1,0
12612,9.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,2.0,1,0,1,0
12613,10.0,1.0,4.0,9.0,8.0,4.0,3.0,0.0,10.0,0,1,1,0
12614,9.0,1.0,1.0,7.0,5.0,2.0,4.0,0.0,10.0,1,0,0,1
12615,9.0,1.0,3.0,8.0,6.0,6.0,2.0,1.0,8.0,0,1,0,1
12616,8.0,0.0,3.0,8.0,6.0,1.0,2.0,0.0,8.0,1,0,1,0
12617,10.0,1.0,7.0,8.0,3.0,7.0,7.0,1.0,6.0,0,1,1,0
12618,9.0,1.0,4.0,19.0,3.0,1.0,2.0,0.0,8.0,1,0,1,0
12619,8.0,2.0,2.0,11.0,2.0,0.0,5.0,0.0,11.0,0,1,1,0
12620,4.0,0.0,2.0,10.0,7.0,2.0,5.0,1.0,6.0,1,0,1,0
12621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,1,0
12622,12.0,1.0,1.0,10.0,4.0,3.0,6.0,0.0,6.0,0,1,1,0
12623,14.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,10.0,1,0,1,0
12624,11.0,0.0,0.0,11.0,11.0,1.0,1.0,2.0,11.0,0,1,1,0
12625,13.0,0.0,2.0,13.0,3.0,1.0,6.0,1.0,10.0,1,0,0,1
12626,11.0,0.0,1.0,17.0,8.0,1.0,2.0,1.0,11.0,0,1,0,1
12627,8.0,2.0,2.0,6.0,7.0,2.0,5.0,1.0,8.0,1,0,1,0
12628,18.0,1.0,4.0,4.0,6.0,3.0,2.0,1.0,18.0,0,1,1,0
12629,11.0,0.0,2.0,8.0,6.0,1.0,4.0,1.0,8.0,1,0,0,1
12630,15.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,12.0,0,1,0,1
12631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
12632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
12633,6.0,0.0,2.0,4.0,8.0,6.0,1.0,0.0,5.0,1,0,1,0
12634,4.0,2.0,3.0,9.0,4.0,6.0,4.0,1.0,10.0,0,1,1,0
12635,8.0,1.0,1.0,9.0,4.0,0.0,6.0,1.0,8.0,1,0,0,1
12636,10.0,2.0,1.0,14.0,4.0,0.0,2.0,0.0,11.0,0,1,0,1
12637,5.0,0.0,4.0,6.0,9.0,3.0,11.0,1.0,3.0,1,0,1,0
12638,6.0,1.0,7.0,3.0,7.0,6.0,2.0,1.0,7.0,0,1,1,0
12639,8.0,1.0,1.0,5.0,3.0,0.0,3.0,2.0,6.0,1,0,0,1
12640,8.0,2.0,1.0,3.0,2.0,7.0,2.0,0.0,10.0,0,1,0,1
12641,7.0,2.0,1.0,11.0,10.0,1.0,5.0,1.0,10.0,1,0,1,0
12642,14.0,3.0,2.0,17.0,5.0,7.0,4.0,0.0,8.0,0,1,1,0
12643,9.0,2.0,3.0,17.0,2.0,3.0,10.0,0.0,10.0,1,0,0,1
12644,8.0,3.0,2.0,11.0,8.0,5.0,0.0,3.0,15.0,0,1,0,1
12645,15.0,0.0,2.0,6.0,4.0,2.0,5.0,0.0,11.0,1,0,1,0
12646,5.0,1.0,3.0,5.0,7.0,1.0,3.0,2.0,8.0,0,1,1,0
12647,6.0,0.0,0.0,7.0,3.0,5.0,11.0,3.0,10.0,1,0,0,1
12648,3.0,1.0,1.0,18.0,9.0,6.0,4.0,2.0,6.0,0,1,0,1
12649,9.0,2.0,3.0,10.0,2.0,2.0,9.0,0.0,6.0,1,0,0,1
12650,6.0,0.0,4.0,9.0,3.0,5.0,3.0,3.0,9.0,0,1,0,1
12651,15.0,0.0,0.0,11.0,8.0,3.0,3.0,0.0,10.0,1,0,1,0
12652,18.0,0.0,2.0,11.0,4.0,6.0,3.0,2.0,8.0,0,1,1,0
12653,11.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0,1,0,0,1
12654,9.0,0.0,3.0,9.0,2.0,1.0,0.0,2.0,12.0,0,1,0,1
12655,8.0,1.0,2.0,9.0,6.0,4.0,3.0,1.0,6.0,1,0,1,0
12656,10.0,1.0,2.0,5.0,6.0,3.0,0.0,0.0,12.0,0,1,1,0
12657,11.0,0.0,2.0,11.0,3.0,1.0,2.0,2.0,9.0,1,0,1,0
12658,3.0,1.0,1.0,11.0,8.0,5.0,4.0,1.0,9.0,0,1,1,0
12659,9.0,0.0,1.0,11.0,4.0,1.0,2.0,1.0,8.0,1,0,1,0
12660,7.0,0.0,2.0,12.0,3.0,1.0,3.0,1.0,8.0,0,1,1,0
12661,6.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0,6.0,1,0,1,0
12662,6.0,1.0,3.0,10.0,3.0,4.0,6.0,2.0,6.0,0,1,1,0
12663,14.0,0.0,3.0,4.0,7.0,2.0,5.0,2.0,10.0,1,0,0,1
12664,3.0,2.0,5.0,4.0,6.0,5.0,3.0,2.0,16.0,0,1,0,1
12665,10.0,0.0,1.0,7.0,1.0,2.0,3.0,1.0,15.0,1,0,0,1
12666,8.0,0.0,2.0,9.0,8.0,2.0,0.0,1.0,6.0,0,1,0,1
12667,11.0,0.0,1.0,12.0,7.0,3.0,11.0,2.0,10.0,1,0,0,1
12668,9.0,2.0,1.0,12.0,6.0,5.0,7.0,1.0,15.0,0,1,0,1
12669,10.0,0.0,4.0,9.0,5.0,2.0,4.0,1.0,6.0,1,0,0,1
12670,8.0,1.0,1.0,12.0,2.0,2.0,5.0,3.0,14.0,0,1,0,1
12671,6.0,3.0,1.0,10.0,9.0,2.0,5.0,2.0,8.0,1,0,1,0
12672,6.0,0.0,4.0,10.0,7.0,4.0,8.0,3.0,12.0,0,1,1,0
12673,6.0,1.0,4.0,20.0,3.0,2.0,3.0,0.0,7.0,1,0,1,0
12674,8.0,0.0,3.0,9.0,5.0,2.0,5.0,0.0,8.0,0,1,1,0
12675,13.0,2.0,2.0,16.0,1.0,1.0,4.0,0.0,9.0,1,0,1,0
12676,8.0,0.0,3.0,6.0,3.0,3.0,0.0,1.0,7.0,0,1,1,0
12677,8.0,1.0,0.0,9.0,4.0,2.0,1.0,2.0,9.0,1,0,0,1
12678,13.0,0.0,6.0,11.0,2.0,2.0,5.0,3.0,10.0,0,1,0,1
12679,11.0,2.0,3.0,11.0,9.0,4.0,9.0,2.0,11.0,1,0,0,1
12680,4.0,0.0,5.0,8.0,5.0,7.0,5.0,2.0,12.0,0,1,0,1
12681,7.0,1.0,3.0,10.0,1.0,1.0,5.0,0.0,6.0,1,0,1,0
12682,8.0,0.0,3.0,22.0,4.0,4.0,3.0,1.0,3.0,0,1,1,0
12683,8.0,0.0,0.0,12.0,8.0,2.0,2.0,7.0,10.0,1,0,1,0
12684,7.0,0.0,0.0,6.0,2.0,5.0,3.0,2.0,3.0,0,1,1,0
12685,5.0,1.0,3.0,11.0,5.0,8.0,6.0,1.0,10.0,1,0,1,0
12686,2.0,0.0,5.0,15.0,5.0,10.0,2.0,1.0,7.0,0,1,1,0
12687,4.0,0.0,2.0,13.0,8.0,4.0,2.0,0.0,3.0,1,0,1,0
12688,14.0,0.0,7.0,11.0,0.0,4.0,3.0,1.0,11.0,0,1,1,0
12689,9.0,1.0,3.0,9.0,5.0,0.0,4.0,3.0,10.0,1,0,1,0
12690,20.0,1.0,2.0,9.0,4.0,0.0,3.0,3.0,11.0,0,1,1,0
12691,17.0,0.0,3.0,7.0,4.0,0.0,4.0,0.0,13.0,1,0,1,0
12692,5.0,3.0,3.0,12.0,0.0,1.0,6.0,1.0,7.0,0,1,1,0
12693,12.0,3.0,1.0,11.0,6.0,1.0,1.0,1.0,9.0,1,0,1,0
12694,11.0,0.0,3.0,14.0,5.0,5.0,3.0,1.0,15.0,0,1,1,0
12695,5.0,0.0,1.0,10.0,3.0,5.0,3.0,2.0,8.0,1,0,1,0
12696,10.0,0.0,2.0,11.0,4.0,9.0,4.0,2.0,10.0,0,1,1,0
12697,7.0,0.0,1.0,4.0,3.0,2.0,3.0,2.0,9.0,1,0,0,1
12698,12.0,0.0,2.0,6.0,2.0,1.0,2.0,2.0,8.0,0,1,0,1
12699,7.0,0.0,5.0,6.0,4.0,3.0,4.0,0.0,13.0,1,0,1,0
12700,7.0,0.0,10.0,7.0,6.0,1.0,10.0,0.0,5.0,0,1,1,0
12701,11.0,0.0,3.0,2.0,1.0,3.0,4.0,3.0,8.0,1,0,1,0
12702,9.0,1.0,5.0,6.0,4.0,3.0,2.0,0.0,7.0,0,1,1,0
12703,9.0,1.0,4.0,4.0,7.0,6.0,6.0,2.0,7.0,1,0,1,0
12704,3.0,0.0,0.0,12.0,5.0,1.0,1.0,2.0,20.0,0,1,1,0
12705,7.0,2.0,0.0,9.0,9.0,1.0,2.0,2.0,7.0,1,0,1,0
12706,9.0,0.0,1.0,9.0,6.0,4.0,6.0,1.0,8.0,0,1,1,0
12707,9.0,1.0,1.0,6.0,7.0,3.0,6.0,1.0,13.0,1,0,1,0
12708,15.0,0.0,5.0,6.0,4.0,0.0,2.0,2.0,9.0,0,1,1,0
12709,5.0,0.0,1.0,20.0,10.0,4.0,6.0,1.0,13.0,1,0,0,1
12710,3.0,3.0,2.0,13.0,3.0,2.0,4.0,1.0,12.0,0,1,0,1
12711,3.0,0.0,2.0,10.0,5.0,2.0,1.0,2.0,7.0,1,0,1,0
12712,11.0,0.0,2.0,8.0,2.0,2.0,4.0,0.0,8.0,0,1,1,0
12713,15.0,3.0,0.0,8.0,6.0,6.0,3.0,1.0,12.0,1,0,0,1
12714,14.0,0.0,2.0,12.0,5.0,7.0,4.0,1.0,8.0,0,1,0,1
12715,4.0,0.0,4.0,10.0,5.0,1.0,2.0,2.0,5.0,1,0,0,1
12716,11.0,0.0,0.0,4.0,1.0,6.0,7.0,0.0,9.0,0,1,0,1
12717,8.0,0.0,2.0,10.0,10.0,2.0,3.0,1.0,7.0,1,0,1,0
12718,8.0,0.0,4.0,7.0,6.0,1.0,6.0,2.0,19.0,0,1,1,0
12719,6.0,0.0,0.0,6.0,6.0,0.0,4.0,1.0,10.0,1,0,0,1
12720,7.0,0.0,2.0,9.0,3.0,2.0,3.0,1.0,11.0,0,1,0,1
12721,17.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,11.0,1,0,1,0
12722,9.0,2.0,6.0,10.0,4.0,3.0,3.0,2.0,14.0,0,1,1,0
12723,11.0,3.0,6.0,6.0,9.0,2.0,6.0,1.0,12.0,1,0,1,0
12724,11.0,2.0,3.0,15.0,6.0,5.0,4.0,0.0,11.0,0,1,1,0
12725,10.0,0.0,4.0,10.0,5.0,2.0,7.0,0.0,11.0,1,0,1,0
12726,6.0,3.0,2.0,11.0,5.0,1.0,4.0,1.0,8.0,0,1,1,0
12727,6.0,1.0,2.0,12.0,5.0,5.0,5.0,0.0,10.0,1,0,0,1
12728,13.0,2.0,4.0,5.0,7.0,1.0,6.0,3.0,11.0,0,1,0,1
12729,7.0,2.0,0.0,7.0,5.0,2.0,4.0,2.0,15.0,1,0,1,0
12730,9.0,0.0,1.0,9.0,10.0,5.0,6.0,0.0,11.0,0,1,1,0
12731,10.0,0.0,1.0,1.0,3.0,2.0,7.0,1.0,6.0,1,0,1,0
12732,7.0,1.0,0.0,9.0,6.0,2.0,1.0,4.0,14.0,0,1,1,0
12733,11.0,0.0,5.0,7.0,11.0,1.0,4.0,2.0,12.0,1,0,0,1
12734,9.0,0.0,6.0,13.0,7.0,1.0,2.0,2.0,10.0,0,1,0,1
12735,8.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,14.0,1,0,1,0
12736,6.0,2.0,0.0,7.0,5.0,1.0,5.0,1.0,10.0,0,1,1,0
12737,8.0,1.0,2.0,9.0,5.0,4.0,2.0,2.0,5.0,1,0,0,1
12738,7.0,2.0,3.0,12.0,4.0,3.0,7.0,1.0,9.0,0,1,0,1
12739,8.0,0.0,1.0,14.0,8.0,2.0,2.0,3.0,7.0,1,0,1,0
12740,11.0,1.0,4.0,10.0,1.0,1.0,4.0,1.0,11.0,0,1,1,0
12741,13.0,0.0,0.0,11.0,6.0,2.0,6.0,0.0,8.0,1,0,1,0
12742,10.0,1.0,1.0,19.0,2.0,1.0,8.0,1.0,7.0,0,1,1,0
12743,14.0,1.0,3.0,13.0,5.0,2.0,4.0,0.0,14.0,1,0,1,0
12744,12.0,0.0,3.0,12.0,9.0,6.0,1.0,1.0,9.0,0,1,1,0
12745,12.0,0.0,1.0,7.0,2.0,3.0,3.0,0.0,8.0,1,0,1,0
12746,6.0,2.0,0.0,4.0,8.0,4.0,1.0,1.0,6.0,1,0,1,0
12747,9.0,2.0,0.0,9.0,8.0,2.0,4.0,1.0,11.0,0,1,1,0
12748,10.0,3.0,3.0,7.0,4.0,1.0,4.0,0.0,9.0,1,0,0,1
12749,7.0,1.0,4.0,14.0,3.0,1.0,4.0,2.0,9.0,0,1,0,1
12750,13.0,1.0,3.0,6.0,3.0,3.0,4.0,3.0,16.0,1,0,0,1
12751,6.0,1.0,5.0,6.0,8.0,6.0,6.0,4.0,6.0,0,1,0,1
12752,10.0,0.0,3.0,3.0,3.0,3.0,10.0,1.0,7.0,1,0,1,0
12753,10.0,0.0,6.0,5.0,10.0,7.0,0.0,3.0,12.0,0,1,1,0
12754,7.0,1.0,4.0,7.0,6.0,1.0,7.0,3.0,11.0,1,0,1,0
12755,15.0,0.0,0.0,12.0,3.0,2.0,6.0,1.0,13.0,0,1,1,0
12756,10.0,0.0,3.0,11.0,1.0,0.0,11.0,0.0,5.0,1,0,1,0
12757,8.0,0.0,2.0,6.0,9.0,9.0,2.0,0.0,11.0,0,1,1,0
12758,11.0,1.0,2.0,4.0,5.0,0.0,2.0,2.0,10.0,1,0,1,0
12759,4.0,1.0,3.0,9.0,1.0,3.0,7.0,2.0,5.0,0,1,1,0
12760,6.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,8.0,1,0,0,1
12761,11.0,0.0,2.0,7.0,2.0,2.0,3.0,1.0,9.0,0,1,0,1
12762,7.0,0.0,3.0,19.0,6.0,1.0,4.0,3.0,8.0,1,0,0,1
12763,3.0,1.0,1.0,12.0,3.0,2.0,3.0,1.0,8.0,0,1,0,1
12764,7.0,0.0,1.0,3.0,4.0,4.0,5.0,2.0,12.0,1,0,0,1
12765,11.0,0.0,2.0,4.0,5.0,4.0,8.0,2.0,14.0,0,1,0,1
12766,11.0,0.0,2.0,7.0,4.0,4.0,1.0,1.0,7.0,1,0,1,0
12767,11.0,1.0,1.0,6.0,4.0,2.0,3.0,3.0,8.0,0,1,1,0
12768,12.0,0.0,5.0,5.0,3.0,2.0,3.0,2.0,8.0,1,0,1,0
12769,10.0,1.0,4.0,10.0,3.0,2.0,5.0,2.0,9.0,0,1,1,0
12770,15.0,1.0,1.0,6.0,2.0,0.0,3.0,3.0,15.0,1,0,1,0
12771,6.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,8.0,0,1,1,0
12772,9.0,0.0,1.0,8.0,8.0,3.0,5.0,3.0,14.0,1,0,1,0
12773,13.0,1.0,5.0,10.0,4.0,3.0,2.0,2.0,9.0,0,1,1,0
12774,10.0,0.0,4.0,9.0,8.0,1.0,3.0,0.0,11.0,1,0,0,1
12775,12.0,1.0,5.0,8.0,8.0,4.0,4.0,1.0,13.0,0,1,0,1
12776,9.0,0.0,2.0,5.0,3.0,0.0,2.0,2.0,12.0,1,0,0,1
12777,11.0,1.0,5.0,4.0,5.0,3.0,3.0,2.0,12.0,0,1,0,1
12778,9.0,1.0,3.0,6.0,8.0,1.0,2.0,1.0,9.0,1,0,0,1
12779,9.0,1.0,3.0,10.0,3.0,2.0,4.0,0.0,14.0,0,1,0,1
12780,5.0,1.0,1.0,7.0,4.0,1.0,2.0,2.0,10.0,1,0,1,0
12781,10.0,2.0,1.0,10.0,6.0,5.0,4.0,1.0,8.0,0,1,1,0
12782,13.0,1.0,0.0,6.0,7.0,2.0,6.0,1.0,10.0,1,0,0,1
12783,10.0,0.0,3.0,6.0,6.0,7.0,2.0,0.0,9.0,0,1,0,1
12784,5.0,1.0,4.0,9.0,4.0,4.0,4.0,1.0,9.0,1,0,1,0
12785,13.0,4.0,5.0,9.0,3.0,1.0,2.0,1.0,11.0,0,1,1,0
12786,7.0,0.0,1.0,13.0,1.0,2.0,2.0,3.0,7.0,1,0,0,1
12787,13.0,1.0,1.0,15.0,0.0,0.0,4.0,2.0,12.0,0,1,0,1
12788,8.0,0.0,3.0,8.0,2.0,2.0,3.0,1.0,6.0,1,0,1,0
12789,9.0,0.0,9.0,6.0,5.0,7.0,3.0,1.0,9.0,0,1,1,0
12790,8.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,10.0,1,0,1,0
12791,8.0,0.0,0.0,12.0,4.0,3.0,6.0,0.0,9.0,0,1,1,0
12792,7.0,0.0,2.0,10.0,5.0,2.0,3.0,3.0,11.0,1,0,1,0
12793,8.0,1.0,2.0,8.0,3.0,5.0,6.0,2.0,13.0,0,1,1,0
12794,20.0,0.0,0.0,7.0,2.0,2.0,7.0,1.0,15.0,1,0,0,1
12795,6.0,1.0,3.0,7.0,7.0,8.0,1.0,3.0,14.0,0,1,0,1
12796,11.0,2.0,2.0,10.0,4.0,3.0,7.0,3.0,16.0,1,0,1,0
12797,8.0,3.0,3.0,14.0,7.0,3.0,5.0,1.0,10.0,0,1,1,0
12798,7.0,0.0,5.0,9.0,12.0,0.0,4.0,3.0,5.0,1,0,1,0
12799,7.0,1.0,3.0,2.0,8.0,4.0,1.0,1.0,10.0,0,1,1,0
12800,5.0,0.0,1.0,4.0,2.0,0.0,3.0,3.0,5.0,1,0,0,1
12801,15.0,1.0,0.0,6.0,3.0,3.0,2.0,1.0,11.0,0,1,0,1
12802,3.0,0.0,1.0,10.0,11.0,0.0,4.0,4.0,7.0,1,0,1,0
12803,10.0,2.0,5.0,12.0,2.0,1.0,7.0,1.0,9.0,0,1,1,0
12804,3.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,11.0,1,0,1,0
12805,5.0,2.0,1.0,7.0,3.0,1.0,3.0,0.0,8.0,0,1,1,0
12806,8.0,0.0,1.0,20.0,4.0,0.0,5.0,1.0,6.0,1,0,1,0
12807,8.0,0.0,0.0,10.0,5.0,2.0,3.0,1.0,13.0,0,1,1,0
12808,9.0,0.0,3.0,6.0,10.0,5.0,5.0,1.0,7.0,1,0,0,1
12809,9.0,0.0,2.0,11.0,5.0,3.0,2.0,2.0,11.0,0,1,0,1
12810,7.0,1.0,1.0,6.0,7.0,2.0,3.0,1.0,7.0,1,0,1,0
12811,6.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,9.0,0,1,1,0
12812,7.0,0.0,2.0,9.0,2.0,1.0,1.0,1.0,8.0,1,0,1,0
12813,10.0,1.0,4.0,7.0,3.0,2.0,3.0,0.0,10.0,0,1,1,0
12814,6.0,0.0,1.0,4.0,9.0,1.0,1.0,1.0,6.0,1,0,1,0
12815,11.0,0.0,3.0,7.0,2.0,0.0,6.0,1.0,8.0,0,1,1,0
12816,6.0,0.0,0.0,13.0,10.0,4.0,2.0,3.0,13.0,1,0,1,0
12817,16.0,0.0,6.0,13.0,7.0,4.0,3.0,1.0,11.0,0,1,1,0
12818,8.0,1.0,3.0,9.0,7.0,9.0,2.0,1.0,6.0,1,0,0,1
12819,7.0,0.0,3.0,7.0,6.0,5.0,2.0,1.0,10.0,0,1,0,1
12820,9.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,7.0,1,0,0,1
12821,6.0,2.0,1.0,5.0,4.0,0.0,3.0,5.0,10.0,0,1,0,1
12822,8.0,0.0,1.0,8.0,4.0,3.0,2.0,2.0,14.0,1,0,1,0
12823,9.0,2.0,1.0,10.0,8.0,0.0,5.0,3.0,4.0,0,1,1,0
12824,7.0,0.0,1.0,9.0,3.0,4.0,1.0,0.0,5.0,1,0,1,0
12825,12.0,1.0,1.0,9.0,6.0,5.0,7.0,1.0,8.0,0,1,1,0
12826,5.0,1.0,2.0,8.0,6.0,3.0,5.0,4.0,11.0,1,0,0,1
12827,12.0,0.0,3.0,5.0,3.0,4.0,7.0,2.0,7.0,0,1,0,1
